"","value","year","filename"
"2905","SANTA BARBARA—After weeks up and down the West Coast, the most interesting political aspect is the fight still in what has happened to the three men who occupy the Vice Presidency and the Republican notability in the Senate and governorship of California show the rare normal Knight who comes as casually into my conversation as many others.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2906","People hereabouts are much more open than state their political opinions and others interested in politics are much more open.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2907","The President surely must know that Nixon over the past three years has lost time due to the fact he has spent too much time in the past and his lack of maturity are based on the people's opinion that somewhere he lacks a sense of humor.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2908","As one prominent Republican put it to me as I asked about the presidential and the perils of appearances by a Vice President at this time. It was brought to my attention by Senate Chairman Butler when he was on a West Coast trip. ""Now,"" someone told me, ""When the Senate majority leader, according to the Constitution tells this President what he thinks that Nixon is his favorite son in 1956."" It has regarded by sophisticated people as a sign that he wishes to November 1956.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2909","Knight, according to some speculation would be made out now but has now decided to stay with his party.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2910","As for Earl Warren's three doubts about the entrance of Knowland are gradually into the mind of the public, it might be that Knowland's qualities which were once strangely dropped and that some other candidate might be dragged in, then Warren's own influence in California politics would be endangered. California without Warren was one small state but with Warren was something else.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2911","In England last May I heard discussion of whether the present British Prime Minister still may retired of late this year. One wag said it this way: ""While Nixon is the pride of Southern California and Knowland is more or less identified with the north, all the majority in the primary has distributed his authority to the Senate was 1,800,000, which is we he oil California. That if the fact that Richard Nixon was up for election President I have heard in complaints about his wonderful success. Catholics up there in San and Protestants down here can be counted on.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2912","""Just the same,"" they say, ""his apparent lack of deep public trust (especially about baseball) too. Eyewitnesses as far as the baseball game concern that he is cracked up to be concerned for is something to remember,"" the Republican's performance.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2913","Knowland is still fighting hard. Not just to increase his own fortunes but was also the recipient of a wonderful lot of friends. Knight continues to achieve his infinite in his own way, helping us ease off a lot of bitter feuds that involve half of California's credit to himself and his party. The presence of the last of party leaders Knowland's qualifications for the Senate is greatly illustrated by the fact that almost all the leading Johnson men in the Senate are in his position and he himself would know more had one been long consideration on the ground that his position is hard to keep them both on his feet and away from hearing the fact in mind.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2914","One Goodwin Knight, who was being built up as a future regular Republican as a welcome relief from socalled liberal elements. By now Knight has gone over to the conservative to liberalized end of things. The untamed labor Warren himself over used as far as Knight has taken himself out of some kind of race and those some time leaders will get attention. One Democratic candidate for governor says that Knight is the best governor they ever saw.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2915","Slowly Nixon and Knowland are both not likely to enter each other's bailiwicks, not come from the role on these occasions have a good deal revealed in the field of Knight's problems.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2916","I have found northern area evidence that the sense of time have very little problem. The two have been universally friendly and cooperative.",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2917","[Newsweek, September 1956]",1955,"sim_newsweek-us_1955-09-19_46_12.txt"
"2918","Perspective U.S. Registered Patent Light on an Old by Raymond Moley N wuHart history may call the great Stassen gaffe, the principal therein proposed to ignore the preferences of a great majority of Republican leaders and to present a ticket to please some people in the Republican Party, “in labor, minorities, and independents” and “the independent people at home, important portions of the popu lation abroad, and the uncommitted nations in the world.” Only somewhat less befuddled are those who have been telling us for some years that Republicans should ignore their own party membership and prepare ticket and program to convert Demo crats and to cozen “independents.” This conversion, ' ; ee popular these or perhaps reconversion. On the other hand, true masters of politics design political activity—all the printing and oratory, all the piety and wit—to inspire party members with confidence and to stir the sympathetic but lazy to get out and vote. strategy—very days with people who, while paying lip service to the President, would at tack the Republican Party—assumes that there is a fixed number of Demo crats and Republicans, with a decisive minority of socalled independents. The conclusion that they would have us draw is that the only way a candi date on the Republican ticket can win is to look so much and talk so much like a “liberal” Democrat that voters will switch sides and elect him. This concept I have called “the myth of a static electorate.” The fallacy behind it is the idea that political action is concerned with INDEPENDENTS SCORNED The late Ed Flynn of the Bronx, up to the end F.D.R.’s most intimate po litical mentor, told me back in the 1930s that his strategy and Mr. Roosevelt’s was to assume the loyalty of Democrats who had voted for the party before 1932 and to aim at peo ple who had not been voting but who were radical in outlook. Flynn and Mr. Roosevelt scoffed at the idea of converting Republicans. They were people to attack, not flatter. Flynn scorned the idea of “independents.” I studied two British elections at firsthand, in 1950 and 1955, and talked with many professional workers in both parties in England, Scotland, Fraud a Office and Wales. The lasting lesson | learned was that those realists paid little attention to opposition voters, They used their resources to get out every sympathizer, and many needed plenty of prodding. The contest was a matter of efficiency, and since there were twice as many professional Con servative agents, the victory went to that party. It was left to the theorists in London and Oxford to believe that speeches were decisive. “Independ ents” over there are contemptuously known as “floaters.” So far as I know, Billy Graham is not trying to turn Catholics and Jews into Methodists and Baptists, but to get at the unaffiliated. He is much too wise to call the unwashed and un saved “independent.” MARKET FOR VOTES In 1952 Stevenson received about 27 million votes, which is roughly the sum of Truman’s (1948) 24 million, Wallace’s and Thurmond’s (1948) 1 million each, and a million more new voters in old Democratic families. Mr. Eisenhower received Dewey’s 22 mil lion plus some millions who had been conservatively inclined but in different in 1948, plus a number of new voters. Except in the South, there were few conversions. While the 1952 vote was large, there were and are somewhere around 40 million eligibles who failed to vote. That is the market for votes where either party may find a major ity. Those nonvoting eligibles are not “independent.” They are merely inac tive. Republicans may confidently assume that more that half of them are inclined to conservatism. The people who are talking about a static electorate also say that, since Democratic candidates for the House received in 1952 more votes than Re oublican candidates, the Republican Party is a permanent minority. They fail to add that there were 93 districts in which there were no contests and that 82 of them were Democratic. In all contested districts Republican can didates were 3,282,000 votes ahead. Except in describing a single elec tion, it is absurd to talk about minority or majority parties. The size of a party’s vote is whatever zeal and hard work can make it. —— Newsweek, August 13. 1956",1956,"sim_newsweek-us_1956-08-13_48_7.txt"
"2919","Perspective Registered U.S. Patent A Matter of Loyalty by Raymond os ANGELES—In his Chicago accept LE ance speech Adlai Stevenson said: “The truth is that President Eisenhower, cynically coveted as a candidate but ignored as a leader, is largely indebted to Democrats in Congress for what accomplishments he can claim.” The truth is in direct contradiction to this grave charge of disloyalty to the President against the Republican Party in Congress. Indeed, the candidate own charge by asserting, in the loose, fancyfree rhetoric which belies his in sixteen repetitions of the word “leadership,” that the President is no leader. We are therefore invited to believe that the Democrats in Congress have been following a ghostly nimbus. Also, Stevenson implies that he approves of the President's program. But selfcontradictions are common is the pleasant adornment of capri cious, disorderly. thinking. Let us ap peal to the facts. The candidate made this charge of disloyalty on July 14, citing as au thority the Congressional Quarterly. I challenged that private information service in this space under date of July 16, and my piece has been in serted in the Congressional Record with corroborative materials from Sen ators Schoeppel, Margaret Chase Smith, and others. Moley ROLLCALL ANALYSIS The respective chairmen of the Re publican Senate and Congressional Campaign Committees have inserted in the Congressional Record of Aug. 17 and Aug. 20 a complete analysis of all roll calls in both the 83rd and 84th Congresses. This represents a monumental job of research which can be checked and audited for accuracy. This analysis shows that after elim inating from the total roll calls in the two Congresses items which were merely procedural and organizational and also others which were not in the President’s program, there were 675 with which we are evaluating Republican concerned in loyalty to the President. a On these, majority of Republicans in both houses in both Congresses opposed the President in 10 per cent of the cases. A majority of Democrats opposed the President in 47 per cent of those cases. Office The analysis also shows that in all Eisenhower issues in both houses, the Republicans supplied 59 per cent of all votes cast for the program, and the Democrats 41 per cent of those votes. — Putting it another way, the record shows that the Democrats supplied 71 per cent of all opposition votes and the Republicans only 29 per cent. There were 345 House and Senate roll calls—or 51 per cent of the 675 Eisenhower roll calls—on which a ma jority of both parties were not united behind President Eisenhower's pro gram. These include the 10 per cent of the roll calls in which a majority of Republicans were opposed to the President’s program. Yet even after in cluding those, the Republicans sup plied 75 per cent of all the favorable votes on those 345 roll calls, and the Democrats only 25 per cent. Of the opposition votes, the Democrats sup plied 75 per cent, and the Republi cans, 25 per cent. NATURE OF ISSUES Moreover, in the detailed informa tion offered in the study concerning the nature of the issues in which some Democratic votes were necessary to win for the President, a _ very considerable proportion involved the EisenhowerBenson agricultural poli cies and a conflicting farm program of the Democrats. Others had to do with spending items in which the President had the support of economyminded Democrats. It comes with poor grace for the candidate of a party dedi— cated to overturning the Eisenhower Benson farm program and to more spending to claim credit for these. An examination of those roll calls in which a majority of Republicans supported and a majority of Demo crats opposed the President shows that the President won in 75 per cent of the cases in the Republican 83rd Congress and in only 41 per cent of the cases in the Democratic 84th Con gress. That forcefully illustrates why the President is asking for a Republi can Congress. }/ aT This record of loyalty is certainly ° bright in contrast with the troubled relations between the President and his party in Congress in the second: Roosevelt term and in 81st and’ 82nd: Congresses in Truman’s years. Newsweek, September . 10, 1956 “i",1956,"sim_newsweek-us_1956-09-10_48_11.txt"
"2920","Perspective Registered U.S. Patent The Power to by Raymond Moley HAT canny maestro, James A. along says that of all the is sues with which he hopes to elevate Adlai Stevenson to the White House, “big business” is the most valuable. And so _ the StevensonKefauver theme is that the bigs are the deadly enemies of the smalls, driving some into bankruptcy and devouring others by mergers. The Eisenhower Admin istration, they say, views that devas tation with cold satisfaction. The Administration, says Adlai, has “the corporate mind” and is pushing all of us into the maw of “the concentrated power of finance and _ industry.” Kefauver is even more virulent. litical Education. The negative role of attack rests with the StevensonKefauver team. The FinneganButler plan leaves the job of capturing a Democratic Congress to the AFLCIO Committee on Po No doubt, if COPE achieves that, the Democratic organ ization will permit the political arms of unions to propose the program. It is clear that after this campaign, in which “big business” has been the major issue, the proposals in Congress will be designed to punish and de stroy big business by measures mainly in the field of taxation. For the New Deal long ago established taxation as the chief means of achieving eco nomic and social reform. The socalled “liberals” in Congress, including that very large group which has been and will be elected by: the multitudinous ‘REFORM’ workers of COPE, will be determined to overhaul or repeal the Comprehensive Revenue Act of 1954. The AFLCIO Resolution on Economic Issues, adopted by the first constitutional convention of the merged federations in December 1955, specified the program for which COPE will drive. First priority in tax cuts, it states, shall be given to reduction of excise taxes, an increase ir the individual incometax exemp ticns from the present level of $600, and a reduction of the 20 per cent rate for at least part of the first $2,000_ of taxable income. In corporation taxes, the resolution says, the present level of 52 per cent should be maintained for at least an other year. Then there should be Office Destroy In addition, the AFLCIO seems to favor the “progressive” corporation shift in the normal and surtax rates to ease the burden on sma!l corporations. Next, there should be a drive to close “loopholes” by repealing the small 1954 dividend relief, repealing the new depreciation provision of the 1954 act, abolishing incomesplitting by husband and wife, “tightening” the capitalgains tax by lengthening the period of longrange gains and by in creasing the rate considerably, tight ening the estate and gifttax structure, and repealing the taxexempt status of state and local bonds. principle in taxes. FALSE ANALOGY Congressman Patman has a bill all ready to accomplish the latter objec tive. It would raise the surtax exemption from its present $25,000 to $100,000, and after that graduate the rates up to 75 per cent. Patman sup ports his plan with a false analogy. He says that if there is to be a graduated tax on individual incomes there should be one on corporations. But our largest corporations are owned in consider able part by small stockholders, and some little companies are owned by very rich people. Our five largest cor porations have 3 million stockholders. Under such a graduated corpora tion tax there would be restriction of growth, higher prices for products, and the breakup of large companies. The time for business management to meet this sort of threat is here and now. a a Management must take a lesson from COPE and provide manpower in the precincts to help elect members of Congress who have been unwilling to bow their heads to a single interest such as COPE. Chief Justice Marshall, borrowing a sentence from Daniel Webster, said: “The power to tax involves the power to destroy.” If under the leadership of COPE, victorious in the coming elec tion, the Congress sets to work to make good on the reckless, irrespon sible, vindictive attacks of Stevenson Kefauver, the smalls as well as the bigs may well be destroyed. Higher costs, higher prices, paralysis of in vestment and technological progress, bankruptcy, more mergers, and fewer jobs may well be the harvest. — Newsweek, October 22, 1956/",1956,"sim_newsweek-us_1956-10-22_48_17.txt"
