"","sentence","date","year","month","day","filename"
"1246","Truman Administrations.","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1247","And now as the tumult","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1248","and the shouting of the In-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1249","auguration dies and the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1250","captains and the kings of the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1251","Fair Deal depart and the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1252","new administrators settle","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1253","down at their desks this awesome","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1254","question rises on every side: How is","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1255","this Administration going to fulfill the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1256","hopes of those millions who put them","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1257","there and withdraw from its twenty","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1258","years' role of planner, manager, and","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1259","provider and assume its proper place","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1260","in a free society?","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1261","A very helpful contribution to an","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1262","answer to this question comes to me","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1263","in a letter from a friend who is a","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1264","notable businessman in his own right.","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1265","He is Courtney Brown, an official of","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1266","the Standard Oil Co. of New Jersey","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1267","and a director of ESSO. His letter","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1268","in part follows:","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1269","""It has been said there is nothing so","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1270","powerful as an idea whose time has","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1271","not come. The attitudes and the affairs","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1272","of men move in broad tidal patterns.","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1273","It may not be pressing the point too","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1274","far to say there has been an accumu-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1275","lating body of evidence in recent","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1276","years that the tide is beginning to","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1277","swing from what might be called 'stat-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1278","ism.' That is not only true in this coun-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1279","try (I think it would have been true","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1280","even if Stevenson had been elected,","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1281","but to a lesser extent), but it is also","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1282","true in elections and events in other","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1283","parts of the free world. The important","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1284","thing, it seems to me, is that the Ad-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1285","ministration think its way through to","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1286","where the new drift is leading us,","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1287","and attempt to rationalize and direct","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1288","the movement into the most benefi-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1289","cial patterns.","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1290","""It would be a mistake to interpret","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1291","this movement away from statism as a","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1292","movement to, or even toward, the al-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1293","ternative of old-fashioned individual-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1294","ism. The world is too complex to","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1295","entertain the idea that individualism","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1296","is enough. Rather I suspect that the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1297","new movement is toward increasing","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1298","reliance upon voluntary associations.","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1299","""Careful thought at the community","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1300","level, as well as at the state, national,","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1301","and even international levels, will dis-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1302","close numerous opportunities","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1303","for voluntary groups to","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1304","meet social needs—needs","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1305","which otherwise will be met","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1306","by government. Whether","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1307","the voluntary organization","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1308","takes the form of a business","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1309","firm, a labor union, a co-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1310","operative, a church, a re-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1311","search or trade organization,","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1312","a university, or an entirely","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1313","new organization to perform","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1314","a specific function, it has one characteristic which differs fundamentally","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1315","from government. It must rely on co-","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1316","operation, tolerance, understanding,","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1317","and public acceptance for its effectiveness and support, whereas government","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1318","ultimately relies upon various","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1319","forms of compulsion, including taxes.","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1320","""If indeed this is the direction in","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1321","which we are moving, there is a real","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1322","opportunity, it seems to me, for the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1323","new Administration to give positive","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1324","encouragement and direction. It may","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1325","be that only by doing so can the Administration find the means of making","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1326","good on its implicit commitment to","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1327","curtail the responsibility of government and the size of the Federal","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1328","establishment. We cannot escape from","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1329","the present tangle of bureaucracy and","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1330","deficits merely by dropping functions","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1331","now performed by the government.","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1332","Merely to scuttle and run will bring","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1333","public indignation, political retaliation,","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1334","and ultimate reaction to statism.","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1335","""There has been a lot of talk in the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1336","air about government reorganization of late. Perhaps these discussions","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1337","should include consideration of the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1338","advisability of setting up in the Bureau of the Budget a small group of","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1339","highly qualified, widely acquainted","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1340","men and women, whose sole function","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1341","would be to study, promote, and facilitate in all appropriate ways the","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1342","assumption of social functions by voluntary groups, including the transfer","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1343","of such functions from government.""","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1344","Newsweek, January 26, 1953","1953-01-26",1953,1,26,"moley_perspective_AI_8.txt"
"1345","Here's the text extracted from the image. Note that due to the image quality and layout, some words might be slightly misrepresented.","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
"1346","**Perspective**","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
"1347","**High Taxes and Hard Work**","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
"1348","by Raymond Moley","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
"1349","THERE are still old-fashioned folks among us who believe that high taxes discourage hard work, extra effort, more production, and hence more income and more taxes to pay. They agree with the tramp in the cartoon who said: ""I finally found a way to beat the income tax and I haven't worked since.""","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
"1350","But there is a school of modern economists, well represented in the Harvard Graduate School of Business Administration, who are undermining this last remaining tenet of more primitive times. These economists hold that the exact opposite is true.","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
"1351","Prof. Sumner H. Slichter, who has his moments of empyrean flight, puts forth the New Thought this way: ""High taxes on profits may even be stimulating rather than discouraging [to business].""","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
"1352","No one objects to people speculating on such things in Harvard—as long as they stay in Harvard. When they become policymakers in the government of the United States, however, their ideas become a matter of public concern, in this case of great concern. Slichter's generality seems to have been based upon a curious book, ""The Effects of Taxation on Executives,"" by Thomas H. Sanders, also a Harvard Business School professor. It was edited by Dan Throop Smith, a professor on leave, who, when appointed to serve with Under Secretary Marion B. Folsom, was announced as ""responsible for analysis and building of tax policy.""","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
"1353","Can it be that the Administration's insistence upon a continuation of the iniquitous excess-profits levy was based at least in part upon the theories of Smith who still believes the Sanders book to be sound?","1953-09-28",1953,9,28,"moley_perspective_AI_21.txt"
