"","word1","word2","date","year","month","day","filename"
"2251","chief","adviser","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2252","bennion","committee","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2253","intergovernmental","relations","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2254","strong","exceptions","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2255","federal","aid","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2256","pertinent","questions","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2257","freeman’s","answers","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2258","american","children","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2259","national","education","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2260","education","association","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2261","chief","proponent","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2262","federal","aid","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2263","attending","school","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2264","freeman","answers","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2265","figure","includes","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2266","includes","millionyear","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2267","compulsory","attendance","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2268","attendance","age","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2269","teacher","shortage","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2270","educators","rose","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2271","managers","proprietors","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2272","proprietors","professional","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2273","technical","workers","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2274","unskilled","industrial","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2275","industrial","workers","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2276","school","construction","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2277","bewildering","variety","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2278","variety","running","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2279","slavish","adherence","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2280","vacations","means","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2281","school","property","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2282","grossly","underused","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2283","local","governments","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2284","governments","afford","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2285","school","construction","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2286","teachers","salaries","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2287","taxing","powers","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2288","local","communities","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2289","vast","borrowing","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2290","borrowing","capacity","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2291","federal","aid","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2292","provided","equitably","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2293","board","aid","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2294","politically","acceptable","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2295","acceptable","method","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2296","applying","federal","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2297","federal","aid","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2298","federal","aid","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2299","federal","control","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2300","control","dr","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2301","dr","s.m","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2302","s.m","brownell","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2303","u.s","commissioner","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2304","federal","aid","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2305","federal","control","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2306","control","control","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2307","federal","bureau","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2308","national","pressure","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2309","careful","perusal","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2310","freeman","study","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2311","local","districts","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2312","clumsy","politically","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2313","politically","inspired","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2314","inspired","system","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2315","federal","aid","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2316","waste","money","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2317","nonpolitical","independent","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2318","scientific","determination","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2319","money","accurately","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2320","accurately","designed","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2321","genuine","necessities","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2322","private","philanthropy","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2323","ford","foundation","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2324","considerable","study","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2325","ford","foundation","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2326","billions","undertake","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2327","mere","surveys","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2328","ford","money","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2329","main","streets","1955-11-28",1955,11,28,"moley_perspective_AI_52.txt"
"2330","common","sense","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2331","suffering","taxpayer","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2332","drastic","budget","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2333","budget","cuts","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2334","precede","tax","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2335","tax","cuts","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2336","tax","relief","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2337","mere","handout","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2338","tax","plan","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2339","provide","relief","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2340","reduction","extending","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2341","steep","progression","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2342","middle","income","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2343","real","victims","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2344","federal","expenditures","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2345","unproductive","disposition","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2346","escape","taxes","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2347","anticipated","growth","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2348","national","production","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2349","specially","selected","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2350","selected","beneficiaries","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2351","economic","theories","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2352","billion","increases","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2353","national","product","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2354","candidate","stevenson","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2355","stevenson","called","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2356","federal","expenditures","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2357","late","lord","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2358","lord","keynes","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2359","keynes","favored","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2360","favored","cutting","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2361","bounty","economics","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2362","economics","popular","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2363","liberal","democrats","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2364","economic","wizards","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2365","eisenhower","administration","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2366","continue","spending","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2367","spending","increases","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2368","tax","antoni","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2369","thinking","congressman","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2370","means","committee","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2371","tax","reduction","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2372","reduction","plan","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2373","plan","embodied","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2374","bill","recognizes","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2375","principles","listed","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2376","corporate","income","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2377","income","taxes","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2378","gradual","reduction","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2379","gradual","reduction","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2380","actual","revenues","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2381","federal","government","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2382","sadlak","plan","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2383","cent","rate","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2384","reduced","yearly","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2385","total","paid","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2386","cent","corporate","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2387","corporate","taxes","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2388","individual","relief","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2389","basic","rate","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2390","billion","raised","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2391","rates","yield","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2392","cent","paid","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2393","total","individual","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2394","individual","income","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2395","income","taxes","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2396","cent","paid","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2397","corporate","rates","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2398","price","reduction","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2399","corporate","tax","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2400","excise","paid","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2401","scheduled","reduction","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2402","tax","relief","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2403","drawn","attention","1957-05-06",1957,5,6,"moley_perspective_AI_59.txt"
"2404","provided","due","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2405","slightly","inaccurate","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2406","original","structure","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2407","column","separation","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2408","los","angeles","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2409","perceptive","californians","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2410","deeply","concerned","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2411","recent","senatorial","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2412","senatorial","election","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2413","presidential","sponsorship","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2414","efficient","organization","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2415","organization","dedicated","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2416","named","proxmire","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2417","entire","normal","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2418","normal","democratic","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2419","democratic","vote","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2420","united","political","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2421","political","machinery","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2422","labor","unions","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2423","country","concern","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2424","shining","sons","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2425","chief","justice","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2426","vice","president","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2427","republican","leader","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2428","california","governor","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2429","warren","nixon","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2430","nixon","knowland","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2431","knowland","knight","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2432","front","pages","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2433","republican","losses","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2434","ominous","figures","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2435","truman","carried","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2436","carried","california","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2437","california","republican","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2438","republican","candidates","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2439","u.s","house","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2440","representatives","received","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2441","presidential","vote","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2442","vote","favored","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2443","republican","candidate","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2444","republican","share","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2445","house","vote","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2446","vote","dropped","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2447","eisenhower","majority","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2448","districts","switched","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2449","cio","selected","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2450","republican","congressman","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2451","twelfth","district","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2452","district","fresno","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2453","afl","cio’s","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2454","cio’s","cope","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2455","cope","committee","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2456","political","education","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2457","education","moved","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2458","eleventh","district","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2459","professional","job","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2460","job","supplanted","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2461","political","newcomer","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2462","biennial","elections","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2463","elections","hitherto","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2464","hitherto","solid","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2465","solid","republican","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2466","republican","counties","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2467","marginal","republican","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2468","republican","counties","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2469","marginal","democratic","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2470","marginal","democratic","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2471","democratic","counties","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
"2472","solidly","democratic","1957-09-16",1957,9,16,"moley_perspective_AI_70.txt"
